Fecha,Nombre Equipo,co,co2,pm10,pm2_5,pm5,Humedad Relativa,Temperatura
08/19/2023 09:30:04 PM,AirQualityUnit02,15,418,6,6,4,65.4,16.5
08/19/2023 09:32:09 PM,AirQualityUnit02,16,411,20,17,12,65.6,16.5
08/19/2023 09:36:17 PM,AirQualityUnit02,18,408,8,8,6,65.9,16.5
08/19/2023 09:42:26 PM,AirQualityUnit02,21,410,37,29,21,66,16.5
08/19/2023 09:46:34 PM,AirQualityUnit02,23,409,12,10,6,66.1,16.5
08/19/2023 09:52:40 PM,AirQualityUnit02,26,406,24,22,16,66.4,16.6
08/19/2023 09:54:45 PM,AirQualityUnit02,27,405,16,11,8,66.5,16.6
08/19/2023 10:07:20 PM,AirQualityUnit02,2,409,10,8,5,67.3,16.6
08/19/2023 10:11:28 PM,AirQualityUnit02,4,422,55,42,30,67.3,16.6
08/19/2023 10:13:34 PM,AirQualityUnit02,5,417,24,16,11,67.4,16.6
08/19/2023 10:21:45 PM,AirQualityUnit02,9,409,7,6,4,67.7,16.6
08/19/2023 10:25:57 PM,AirQualityUnit02,11,407,31,24,17,67.5,16.6
08/19/2023 10:28:03 PM,AirQualityUnit02,12,405,9,6,4,67.4,16.6
08/19/2023 10:32:10 PM,AirQualityUnit02,14,408,9,6,4,67.5,16.6
08/19/2023 10:34:15 PM,AirQualityUnit02,15,409,9,6,4,67.7,16.6
08/19/2023 10:36:20 PM,AirQualityUnit02,16,408,9,6,4,68,16.6
08/19/2023 10:38:27 PM,AirQualityUnit02,17,410,9,6,4,0,0
08/19/2023 10:42:43 PM,AirQualityUnit02,19,411,11,8,6,68.3,16.5
08/19/2023 10:44:50 PM,AirQualityUnit02,20,423,11,8,6,68.6,16.5
08/19/2023 10:46:53 PM,AirQualityUnit02,21,409,27,21,15,68.6,16.5
08/19/2023 10:49:00 PM,AirQualityUnit02,22,410,33,27,17,0,0
08/19/2023 10:51:04 PM,AirQualityUnit02,23,408,33,27,17,68.6,16.4
08/19/2023 10:53:10 PM,AirQualityUnit02,24,407,16,13,8,68.6,16.4
08/19/2023 10:55:15 PM,AirQualityUnit02,25,409,11,11,7,68.7,16.4
08/19/2023 10:57:20 PM,AirQualityUnit02,26,417,11,11,7,68.7,16.3
08/19/2023 10:59:25 PM,AirQualityUnit02,27,409,29,20,13,68.7,16.3
08/19/2023 11:01:29 PM,AirQualityUnit02,28,410,13,11,6,68.7,16.3
08/19/2023 11:05:36 PM,AirQualityUnit02,30,414,10,9,5,68.9,16.3
08/19/2023 11:09:57 PM,AirQualityUnit02,1,409,11,9,5,68.9,16.4
08/19/2023 11:12:03 PM,AirQualityUnit02,2,405,8,8,5,68.7,16.4
08/19/2023 11:14:08 PM,AirQualityUnit02,3,407,16,12,8,68.6,16.4
08/19/2023 11:16:14 PM,AirQualityUnit02,4,409,10,7,4,0,0
08/19/2023 11:20:21 PM,AirQualityUnit02,6,416,17,10,7,68.5,16.3
08/19/2023 11:24:30 PM,AirQualityUnit02,8,407,11,11,6,0,0
08/19/2023 11:26:34 PM,AirQualityUnit02,9,411,12,10,6,68.7,16.3
08/19/2023 11:28:39 PM,AirQualityUnit02,10,413,12,9,7,69,16.3
08/19/2023 11:30:47 PM,AirQualityUnit02,11,426,15,12,6,0,0
08/19/2023 11:32:53 PM,AirQualityUnit02,12,416,10,7,5,69,16.3
08/19/2023 11:35:05 PM,AirQualityUnit02,13,410,8,8,5,68.8,16.3
08/19/2023 11:41:16 PM,AirQualityUnit02,16,411,6,6,4,68.7,16.2
08/19/2023 11:45:23 PM,AirQualityUnit02,18,417,9,6,4,68.8,16.2
08/19/2023 11:47:29 PM,AirQualityUnit02,19,412,10,8,6,68.9,16.2
08/19/2023 11:49:34 PM,AirQualityUnit02,20,410,10,8,6,0,0
08/19/2023 11:53:40 PM,AirQualityUnit02,22,409,6,6,3,69,16.1
08/19/2023 11:55:45 PM,AirQualityUnit02,23,409,6,6,3,69,16.1
08/19/2023 11:57:50 PM,AirQualityUnit02,24,408,10,9,6,56.3,3.3
08/20/2023 12:01:57 AM,AirQualityUnit02,26,406,14,12,9,69.3,16
08/20/2023 12:04:02 AM,AirQualityUnit02,27,406,7,7,5,69.3,16
08/20/2023 12:06:07 AM,AirQualityUnit02,28,408,10,8,3,69.4,15.9
08/20/2023 12:08:12 AM,AirQualityUnit02,29,407,10,8,3,69.6,15.9
08/20/2023 12:10:17 AM,AirQualityUnit02,30,409,8,8,4,69.8,15.8
08/20/2023 12:14:38 AM,AirQualityUnit02,1,409,13,6,4,70.7,15.8
08/20/2023 12:16:44 AM,AirQualityUnit02,2,409,6,6,3,70.6,15.7
08/20/2023 12:18:49 AM,AirQualityUnit02,3,409,9,7,5,0,0
08/20/2023 12:20:53 AM,AirQualityUnit02,4,413,9,8,5,70.7,15.7
08/20/2023 12:23:00 AM,AirQualityUnit02,5,422,12,12,7,0,0
08/20/2023 12:25:06 AM,AirQualityUnit02,6,409,11,9,6,71,15.7
08/20/2023 12:27:11 AM,AirQualityUnit02,7,409,11,9,6,71.3,15.6
08/20/2023 12:29:17 AM,AirQualityUnit02,8,409,5,5,3,71.5,15.6
08/20/2023 12:31:19 AM,AirQualityUnit02,9,408,5,5,3,71.5,15.6
08/20/2023 12:33:25 AM,AirQualityUnit02,10,417,6,6,3,0,0
08/20/2023 12:37:31 AM,AirQualityUnit02,12,413,8,6,4,0,0
08/20/2023 12:39:36 AM,AirQualityUnit02,13,410,7,5,4,71.3,15.6
08/20/2023 12:41:42 AM,AirQualityUnit02,14,408,4,4,2,0,0
08/20/2023 12:43:48 AM,AirQualityUnit02,15,408,4,4,2,71.4,15.5
08/20/2023 12:45:54 AM,AirQualityUnit02,16,408,7,7,4,71.4,15.5
08/20/2023 12:50:00 AM,AirQualityUnit02,18,407,15,10,5,0,0
08/20/2023 12:52:06 AM,AirQualityUnit02,19,406,6,6,3,71.6,15.5
08/20/2023 12:56:11 AM,AirQualityUnit02,21,407,13,12,8,71.8,15.5
08/20/2023 01:00:17 AM,AirQualityUnit02,23,407,15,15,11,0,0
08/20/2023 01:02:23 AM,AirQualityUnit02,24,405,15,15,11,71.8,15.5
08/20/2023 01:04:29 AM,AirQualityUnit02,25,404,15,15,11,71.8,15.6
08/20/2023 01:06:35 AM,AirQualityUnit02,26,406,15,15,11,71.8,15.6
08/20/2023 01:08:40 AM,AirQualityUnit02,27,405,15,15,11,71.8,15.6
08/20/2023 01:10:45 AM,AirQualityUnit02,28,405,15,15,11,71.7,15.7
08/20/2023 01:12:50 AM,AirQualityUnit02,29,404,15,15,11,71.5,15.7
08/20/2023 01:14:56 AM,AirQualityUnit02,30,404,15,15,11,71.4,15.8
08/20/2023 01:21:13 AM,AirQualityUnit02,2,409,8,7,4,71.2,15.8
08/20/2023 01:23:19 AM,AirQualityUnit02,3,411,7,6,4,71.1,15.8
08/20/2023 01:25:24 AM,AirQualityUnit02,4,409,5,4,3,71,15.8
08/20/2023 01:27:31 AM,AirQualityUnit02,5,419,4,4,2,71,15.8
08/20/2023 01:29:34 AM,AirQualityUnit02,6,410,9,6,4,71.1,15.8
08/20/2023 01:31:39 AM,AirQualityUnit02,7,407,65,48,32,71.2,15.8
08/20/2023 01:33:45 AM,AirQualityUnit02,8,406,7,5,3,0,0
08/20/2023 01:39:53 AM,AirQualityUnit02,11,408,9,9,5,72.2,15.7
08/20/2023 01:41:59 AM,AirQualityUnit02,12,408,8,7,4,0,0
08/20/2023 01:44:04 AM,AirQualityUnit02,13,408,18,12,7,72.4,15.6
08/20/2023 01:46:10 AM,AirQualityUnit02,14,408,10,9,6,0,0
08/20/2023 01:50:18 AM,AirQualityUnit02,16,414,20,14,11,0,0
08/20/2023 01:52:24 AM,AirQualityUnit02,17,413,11,11,7,72.6,15.6
08/20/2023 01:54:28 AM,AirQualityUnit02,18,417,6,6,5,72.6,15.6
08/20/2023 01:58:36 AM,AirQualityUnit02,20,415,7,6,4,72.3,15.7
08/20/2023 02:00:41 AM,AirQualityUnit02,21,417,62,48,31,72.2,15.7
08/20/2023 02:02:45 AM,AirQualityUnit02,22,410,8,8,5,72.2,15.7
08/20/2023 02:04:52 AM,AirQualityUnit02,23,409,38,32,23,0,0
08/20/2023 02:06:57 AM,AirQualityUnit02,24,408,27,24,17,72.2,15.7
08/20/2023 02:09:02 AM,AirQualityUnit02,25,408,9,7,5,72.2,15.7
08/20/2023 02:11:07 AM,AirQualityUnit02,26,407,27,21,15,72.2,15.7
08/20/2023 02:13:12 AM,AirQualityUnit02,27,408,55,44,28,72.1,15.8
08/20/2023 02:15:17 AM,AirQualityUnit02,28,409,36,32,20,72,15.8
08/20/2023 02:23:43 AM,AirQualityUnit02,1,411,13,9,6,71.9,15.8
08/20/2023 02:25:48 AM,AirQualityUnit02,2,421,13,9,7,71.8,15.8
08/20/2023 02:27:52 AM,AirQualityUnit02,3,437,8,8,5,71.8,15.7
08/20/2023 02:32:00 AM,AirQualityUnit02,5,431,8,8,5,0,0
08/20/2023 02:34:05 AM,AirQualityUnit02,6,415,8,8,5,72,15.7
08/20/2023 02:36:09 AM,AirQualityUnit02,7,408,8,8,5,72.1,15.7
08/20/2023 02:38:15 AM,AirQualityUnit02,8,407,8,8,5,72.1,15.7
08/20/2023 02:44:23 AM,AirQualityUnit02,11,405,8,8,5,0,0
08/20/2023 02:46:27 AM,AirQualityUnit02,12,406,8,8,5,71.8,15.7
08/20/2023 02:50:34 AM,AirQualityUnit02,14,421,8,8,5,71.8,15.6
08/20/2023 02:52:38 AM,AirQualityUnit02,15,421,8,8,5,71.8,15.6
08/20/2023 02:54:44 AM,AirQualityUnit02,16,417,8,8,5,71.9,15.6
08/20/2023 02:58:48 AM,AirQualityUnit02,18,410,8,8,5,72,15.5
08/20/2023 03:02:54 AM,AirQualityUnit02,20,419,8,8,5,0,0
08/20/2023 03:07:00 AM,AirQualityUnit02,22,416,7,4,3,72.5,15.4
08/20/2023 03:09:05 AM,AirQualityUnit02,23,410,7,4,3,72.6,15.3
08/20/2023 03:11:12 AM,AirQualityUnit02,24,409,6,6,5,72.7,15.3
08/20/2023 03:13:21 AM,AirQualityUnit02,25,416,6,4,3,72.7,15.2
08/20/2023 03:15:27 AM,AirQualityUnit02,26,419,6,4,3,72.8,15.2
08/20/2023 03:17:31 AM,AirQualityUnit02,27,417,4,4,4,0,0
08/20/2023 03:19:38 AM,AirQualityUnit02,28,415,5,5,4,73.1,15.2
08/20/2023 03:28:00 AM,AirQualityUnit02,1,413,6,5,3,0,0
08/20/2023 03:32:08 AM,AirQualityUnit02,3,439,10,10,5,0,0
08/20/2023 03:34:12 AM,AirQualityUnit02,4,446,8,6,4,73.9,15
08/20/2023 03:38:20 AM,AirQualityUnit02,6,448,8,5,3,0,0
08/20/2023 03:40:27 AM,AirQualityUnit02,7,440,8,5,3,74.3,15
08/20/2023 03:44:32 AM,AirQualityUnit02,9,429,6,6,4,74.3,14.9
08/20/2023 03:46:38 AM,AirQualityUnit02,10,424,4,4,3,74.3,14.9
08/20/2023 03:48:42 AM,AirQualityUnit02,11,422,9,7,4,74.4,14.9
08/20/2023 03:50:48 AM,AirQualityUnit02,12,419,9,7,4,74.4,14.8
08/20/2023 03:54:55 AM,AirQualityUnit02,14,428,9,6,4,74.4,14.7
08/20/2023 03:57:00 AM,AirQualityUnit02,15,429,9,6,4,74.5,14.7
08/20/2023 03:59:04 AM,AirQualityUnit02,16,401,7,7,4,74.6,14.7
08/20/2023 04:01:10 AM,AirQualityUnit02,17,403,5,5,3,74.8,14.7
08/20/2023 04:05:15 AM,AirQualityUnit02,19,440,7,6,4,0,0
08/20/2023 04:09:22 AM,AirQualityUnit02,21,435,6,6,4,75,14.7
08/20/2023 04:11:28 AM,AirQualityUnit02,22,432,11,7,5,75,14.7
08/20/2023 04:13:34 AM,AirQualityUnit02,23,437,8,8,5,75,14.7
08/20/2023 04:15:39 AM,AirQualityUnit02,24,438,8,8,5,75.1,14.7
08/20/2023 04:17:44 AM,AirQualityUnit02,25,435,7,7,5,75.2,14.7
08/20/2023 04:19:49 AM,AirQualityUnit02,26,432,9,7,4,0,0
08/20/2023 04:23:56 AM,AirQualityUnit02,28,424,8,6,5,75.4,14.7
08/20/2023 04:34:19 AM,AirQualityUnit02,2,421,6,5,3,75.3,14.8
08/20/2023 04:36:23 AM,AirQualityUnit02,3,426,8,8,6,75.2,14.8
08/20/2023 04:38:28 AM,AirQualityUnit02,4,430,8,7,4,75.1,14.8
08/20/2023 04:40:34 AM,AirQualityUnit02,5,427,4,4,3,75.1,14.8
08/20/2023 04:42:39 AM,AirQualityUnit02,6,435,8,5,3,0,0
08/20/2023 04:44:44 AM,AirQualityUnit02,7,428,9,9,6,0,0
08/20/2023 04:48:52 AM,AirQualityUnit02,9,407,9,9,6,75.1,14.9
08/20/2023 04:53:14 AM,AirQualityUnit02,11,407,5,5,3,75.2,14.9
08/20/2023 04:55:19 AM,AirQualityUnit02,12,409,19,15,10,0,0
08/20/2023 04:57:24 AM,AirQualityUnit02,13,407,19,15,10,75.3,14.9
08/20/2023 04:59:30 AM,AirQualityUnit02,14,408,9,5,3,0,0
08/20/2023 05:01:35 AM,AirQualityUnit02,15,409,7,5,4,75.1,14.9
08/20/2023 05:03:40 AM,AirQualityUnit02,16,412,7,5,4,75.2,14.8
08/20/2023 05:05:45 AM,AirQualityUnit02,17,411,7,5,2,75.4,14.8
08/20/2023 05:07:50 AM,AirQualityUnit02,18,409,9,7,5,75.8,14.7
08/20/2023 05:11:56 AM,AirQualityUnit02,20,437,7,7,5,76.5,14.6
08/20/2023 05:14:01 AM,AirQualityUnit02,21,452,6,6,4,0,0
08/20/2023 05:16:06 AM,AirQualityUnit02,22,482,6,6,4,76.9,14.4
08/20/2023 05:18:11 AM,AirQualityUnit02,23,495,9,7,5,77.2,14.3
08/20/2023 05:22:18 AM,AirQualityUnit02,25,513,7,6,3,78,14.1
08/20/2023 05:24:23 AM,AirQualityUnit02,26,514,13,9,6,78.4,14
08/20/2023 05:28:29 AM,AirQualityUnit02,28,518,16,15,12,79.3,13.8
08/20/2023 05:32:36 AM,AirQualityUnit02,30,525,10,7,5,80,13.6
08/20/2023 05:36:53 AM,AirQualityUnit02,1,554,9,8,4,81.3,13.6
08/20/2023 05:38:58 AM,AirQualityUnit02,2,544,30,25,20,81.4,13.6
08/20/2023 05:41:04 AM,AirQualityUnit02,3,554,13,11,8,0,0
08/20/2023 05:43:09 AM,AirQualityUnit02,4,545,9,8,5,81.7,13.5
08/20/2023 05:47:16 AM,AirQualityUnit02,6,543,12,9,7,0,0
08/20/2023 05:49:21 AM,AirQualityUnit02,7,543,31,29,21,82.3,13.3
08/20/2023 05:51:27 AM,AirQualityUnit02,8,545,15,12,9,82.5,13.3
08/20/2023 05:55:40 AM,AirQualityUnit02,10,547,16,15,10,83,13.3
08/20/2023 05:57:45 AM,AirQualityUnit02,11,548,8,8,5,83.2,13.3
08/20/2023 05:59:50 AM,AirQualityUnit02,12,543,8,8,5,83.3,13.3
08/20/2023 06:03:56 AM,AirQualityUnit02,14,544,49,35,26,83.7,13.3
08/20/2023 06:06:02 AM,AirQualityUnit02,15,549,21,16,11,83.9,13.3
08/20/2023 06:08:07 AM,AirQualityUnit02,16,557,14,11,7,84.1,13.3
08/20/2023 06:10:12 AM,AirQualityUnit02,17,554,6,6,3,84.1,13.3
08/20/2023 06:12:17 AM,AirQualityUnit02,18,555,7,7,4,84,13.2
08/20/2023 06:14:21 AM,AirQualityUnit02,19,559,36,30,22,83.9,13.2
08/20/2023 06:16:28 AM,AirQualityUnit02,20,560,12,10,7,83.7,13.3
08/20/2023 06:18:33 AM,AirQualityUnit02,21,557,6,6,4,83.6,13.2
08/20/2023 06:20:38 AM,AirQualityUnit02,22,558,13,7,6,83.4,13.3
08/20/2023 06:22:44 AM,AirQualityUnit02,23,549,7,6,4,83.3,13.3
08/20/2023 06:26:50 AM,AirQualityUnit02,25,534,3,3,2,82.9,13.3
08/20/2023 06:28:57 AM,AirQualityUnit02,26,532,3,3,1,82.6,13.3
08/20/2023 06:33:03 AM,AirQualityUnit02,28,536,4,2,1,82.4,13.3
08/20/2023 06:35:08 AM,AirQualityUnit02,29,540,2,2,0,82.2,13.3
08/20/2023 06:37:14 AM,AirQualityUnit02,30,539,2,2,1,82,13.3
08/20/2023 06:41:29 AM,AirQualityUnit02,1,528,9,0,0,82.3,13.3
08/20/2023 06:45:36 AM,AirQualityUnit02,3,518,8,8,6,82.2,13.3
08/20/2023 06:51:45 AM,AirQualityUnit02,6,484,45,34,24,82.5,13.4
08/20/2023 06:53:51 AM,AirQualityUnit02,7,484,14,9,7,0,0
08/20/2023 06:57:57 AM,AirQualityUnit02,9,472,67,52,42,82.7,13.6
08/20/2023 07:00:04 AM,AirQualityUnit02,10,462,5,4,3,0,0
08/20/2023 07:02:08 AM,AirQualityUnit02,11,459,5,4,3,82.4,13.7
08/20/2023 07:06:16 AM,AirQualityUnit02,13,450,15,14,11,82.3,13.8
08/20/2023 07:10:27 AM,AirQualityUnit02,15,455,50,40,30,82,13.8
08/20/2023 07:14:46 AM,AirQualityUnit02,17,456,16,16,12,81.7,13.9
08/20/2023 07:16:52 AM,AirQualityUnit02,18,453,16,16,12,81.7,13.9
08/20/2023 07:18:57 AM,AirQualityUnit02,19,442,11,10,6,81.8,14
08/20/2023 07:21:04 AM,AirQualityUnit02,20,446,3,3,3,81.7,14.1
08/20/2023 07:23:07 AM,AirQualityUnit02,21,444,3,3,3,81.4,14.2
08/20/2023 07:25:12 AM,AirQualityUnit02,22,447,13,11,8,81,14.3
08/20/2023 07:27:18 AM,AirQualityUnit02,23,453,10,10,8,80.7,14.3
08/20/2023 07:29:21 AM,AirQualityUnit02,24,449,10,10,8,0,0
08/20/2023 07:31:27 AM,AirQualityUnit02,25,435,19,19,15,80.2,14.5
08/20/2023 07:33:31 AM,AirQualityUnit02,26,439,9,7,6,80.1,14.6
08/20/2023 07:35:38 AM,AirQualityUnit02,27,432,9,7,6,80.1,14.7
08/20/2023 07:39:44 AM,AirQualityUnit02,29,432,7,7,4,79.7,14.9
08/20/2023 07:41:49 AM,AirQualityUnit02,30,431,7,7,4,79.3,14.9
08/20/2023 07:46:06 AM,AirQualityUnit02,1,437,13,5,3,77.3,14.9
08/20/2023 07:48:12 AM,AirQualityUnit02,2,441,4,3,1,77.1,14.9
08/20/2023 07:50:17 AM,AirQualityUnit02,3,454,10,5,4,76.9,15
08/20/2023 07:52:23 AM,AirQualityUnit02,4,454,7,6,3,0,0
08/20/2023 07:54:28 AM,AirQualityUnit02,5,442,5,5,2,76.9,15.1
08/20/2023 07:56:33 AM,AirQualityUnit02,6,428,4,3,2,76.9,15.2
08/20/2023 07:58:39 AM,AirQualityUnit02,7,429,26,13,8,0,0
08/20/2023 08:00:46 AM,AirQualityUnit02,8,436,12,9,6,0,0
08/20/2023 08:02:50 AM,AirQualityUnit02,9,430,33,25,20,76.5,15.4
08/20/2023 08:07:00 AM,AirQualityUnit02,11,427,5,5,4,63.6,2.8
08/20/2023 08:15:16 AM,AirQualityUnit02,15,420,3,3,2,74.7,16
08/20/2023 08:17:19 AM,AirQualityUnit02,16,409,3,3,2,73.9,16.1
08/20/2023 08:19:24 AM,AirQualityUnit02,17,418,3,3,2,73.6,16.1
08/20/2023 08:21:31 AM,AirQualityUnit02,18,419,8,5,3,0,0
08/20/2023 08:23:35 AM,AirQualityUnit02,19,427,8,5,3,0,0
08/20/2023 08:25:40 AM,AirQualityUnit02,20,418,7,4,2,73.4,16.4
08/20/2023 08:27:44 AM,AirQualityUnit02,21,417,3,3,2,73,16.4
08/20/2023 08:29:48 AM,AirQualityUnit02,22,408,3,3,2,72.3,16.4
08/20/2023 08:35:57 AM,AirQualityUnit02,25,409,14,8,5,70.9,16.4
08/20/2023 08:38:03 AM,AirQualityUnit02,26,412,5,3,2,70.5,16.3
08/20/2023 08:42:09 AM,AirQualityUnit02,28,442,23,12,7,70.3,16.2
08/20/2023 08:46:16 AM,AirQualityUnit02,30,413,3,3,1,0,0
08/20/2023 08:50:36 AM,AirQualityUnit02,1,411,24,15,9,70.9,16.4
08/20/2023 08:54:49 AM,AirQualityUnit02,3,408,1,1,1,70.5,16.6
08/20/2023 08:58:57 AM,AirQualityUnit02,5,409,56,42,31,70.4,16.7
08/20/2023 09:03:04 AM,AirQualityUnit02,7,406,32,23,15,70.5,17
08/20/2023 09:05:10 AM,AirQualityUnit02,8,415,4,4,2,70.2,17
08/20/2023 09:09:19 AM,AirQualityUnit02,10,417,34,30,23,69.8,17.3
08/20/2023 09:11:24 AM,AirQualityUnit02,11,409,29,20,16,69.5,17.4
08/20/2023 09:13:28 AM,AirQualityUnit02,12,421,6,3,2,0,0
08/20/2023 09:15:33 AM,AirQualityUnit02,13,418,6,3,2,0,0
08/20/2023 09:17:38 AM,AirQualityUnit02,14,412,6,3,2,68.9,17.9
08/20/2023 09:19:42 AM,AirQualityUnit02,15,409,6,3,2,0,0
08/20/2023 09:21:48 AM,AirQualityUnit02,16,406,6,3,2,68.6,18.3
08/20/2023 09:23:53 AM,AirQualityUnit02,17,408,6,3,2,0,0
08/20/2023 09:25:58 AM,AirQualityUnit02,18,406,6,3,2,67.4,18.6
08/20/2023 09:30:04 AM,AirQualityUnit02,20,409,6,3,2,66.1,18.8
08/20/2023 09:32:10 AM,AirQualityUnit02,21,424,6,3,2,0,0
08/20/2023 09:36:18 AM,AirQualityUnit02,23,428,6,3,2,65.5,19.1
08/20/2023 09:42:26 AM,AirQualityUnit02,26,433,6,3,2,64.6,19.5
08/20/2023 09:44:30 AM,AirQualityUnit02,27,409,6,3,2,0,0
08/20/2023 09:46:36 AM,AirQualityUnit02,28,418,6,3,2,62.2,19.7
08/20/2023 09:50:41 AM,AirQualityUnit02,30,450,6,3,2,61.5,19.7
08/20/2023 09:55:01 AM,AirQualityUnit02,1,428,6,6,5,62.1,19.7
08/20/2023 09:57:07 AM,AirQualityUnit02,2,430,37,30,22,62,19.8
08/20/2023 09:59:11 AM,AirQualityUnit02,3,439,24,14,10,62,19.9
08/20/2023 10:01:17 AM,AirQualityUnit02,4,415,8,6,4,61.9,20
08/20/2023 10:03:23 AM,AirQualityUnit02,5,423,10,9,5,61.7,20.2
08/20/2023 10:05:27 AM,AirQualityUnit02,6,420,10,10,7,61.6,20.3
08/20/2023 10:07:33 AM,AirQualityUnit02,7,424,10,8,6,0,0
08/20/2023 10:11:41 AM,AirQualityUnit02,9,416,8,8,5,60.6,20.8
08/20/2023 10:13:48 AM,AirQualityUnit02,10,435,11,10,7,60.1,20.9
08/20/2023 10:17:56 AM,AirQualityUnit02,12,430,42,30,23,57.3,21.2
08/20/2023 10:20:01 AM,AirQualityUnit02,13,472,33,27,22,55.9,21.1
08/20/2023 10:24:08 AM,AirQualityUnit02,15,479,14,9,7,55.3,21
08/20/2023 10:28:16 AM,AirQualityUnit02,17,450,47,35,25,56.8,21.2
08/20/2023 10:32:25 AM,AirQualityUnit02,19,428,9,9,6,56.9,21.5
08/20/2023 10:34:29 AM,AirQualityUnit02,20,438,8,8,5,55.1,21.5
08/20/2023 10:36:34 AM,AirQualityUnit02,21,492,37,26,18,54.4,21.5
08/20/2023 10:38:40 AM,AirQualityUnit02,22,472,19,12,9,54.2,21.4
08/20/2023 10:42:48 AM,AirQualityUnit02,24,442,11,10,8,53.9,21.3
08/20/2023 10:44:53 AM,AirQualityUnit02,25,445,9,9,6,53.5,21.3
08/20/2023 10:46:59 AM,AirQualityUnit02,26,495,12,7,3,53.1,21.3
08/20/2023 10:49:03 AM,AirQualityUnit02,27,496,7,7,5,53,21.2
08/20/2023 10:51:09 AM,AirQualityUnit02,28,457,72,56,45,53.4,21.3
08/20/2023 10:53:14 AM,AirQualityUnit02,29,424,15,11,7,53.9,21.4
08/20/2023 10:55:20 AM,AirQualityUnit02,30,421,11,10,7,54,21.5
08/20/2023 11:01:39 AM,AirQualityUnit02,2,486,14,12,9,53.2,21.6
08/20/2023 11:05:46 AM,AirQualityUnit02,4,455,55,37,27,53.3,21.7
08/20/2023 11:07:51 AM,AirQualityUnit02,5,433,55,37,27,53.2,21.8
08/20/2023 11:09:56 AM,AirQualityUnit02,6,464,11,11,8,52.9,21.8
08/20/2023 11:16:05 AM,AirQualityUnit02,9,435,36,26,20,52.7,21.9
08/20/2023 11:20:12 AM,AirQualityUnit02,11,472,14,12,9,0,0
08/20/2023 11:22:17 AM,AirQualityUnit02,12,455,18,13,10,51.8,21.9
08/20/2023 11:24:23 AM,AirQualityUnit02,13,455,9,8,6,51.3,21.8
08/20/2023 11:26:27 AM,AirQualityUnit02,14,468,9,8,6,51.1,21.7
08/20/2023 11:28:34 AM,AirQualityUnit02,15,451,12,12,9,51.5,21.7
08/20/2023 11:30:40 AM,AirQualityUnit02,16,464,17,16,11,0,0
08/20/2023 11:32:44 AM,AirQualityUnit02,17,464,17,16,11,51.7,21.8
08/20/2023 11:34:50 AM,AirQualityUnit02,18,502,17,15,12,0,0
08/20/2023 11:36:56 AM,AirQualityUnit02,19,506,16,16,12,51.2,21.8
08/20/2023 11:39:00 AM,AirQualityUnit02,20,493,16,16,12,51.5,21.8
08/20/2023 11:41:07 AM,AirQualityUnit02,21,495,14,13,9,51.8,21.9
08/20/2023 11:45:14 AM,AirQualityUnit02,23,483,9,8,6,51.3,22.1
08/20/2023 11:47:19 AM,AirQualityUnit02,24,489,78,74,60,50.9,22.1
08/20/2023 11:51:29 AM,AirQualityUnit02,26,499,10,10,7,51.4,22.5
08/20/2023 11:53:32 AM,AirQualityUnit02,27,445,12,12,9,51.4,22.7
08/20/2023 11:55:38 AM,AirQualityUnit02,28,443,12,11,7,50.3,23
08/20/2023 11:57:43 AM,AirQualityUnit02,29,492,12,11,7,49.1,23.1
08/20/2023 11:59:48 AM,AirQualityUnit02,30,490,9,9,7,48.7,23.3
08/20/2023 12:04:05 PM,AirQualityUnit02,1,475,33,27,20,49.6,23.5
08/20/2023 12:10:15 PM,AirQualityUnit02,4,470,19,18,12,49.6,24.4
08/20/2023 12:12:21 PM,AirQualityUnit02,5,448,25,22,17,49.1,24.6
08/20/2023 12:14:26 PM,AirQualityUnit02,6,440,11,11,8,48.5,24.9
08/20/2023 12:16:31 PM,AirQualityUnit02,7,440,15,15,11,48,25.1
08/20/2023 12:18:37 PM,AirQualityUnit02,8,476,23,22,15,0,0
08/20/2023 12:20:42 PM,AirQualityUnit02,9,466,26,22,15,46.8,25.3
08/20/2023 12:22:48 PM,AirQualityUnit02,10,468,28,21,16,46.1,25.3
08/20/2023 12:26:55 PM,AirQualityUnit02,12,509,18,16,12,44.4,25
08/20/2023 12:29:00 PM,AirQualityUnit02,13,527,13,12,9,43.7,24.8
08/20/2023 12:31:03 PM,AirQualityUnit02,14,500,13,12,9,43.8,24.6
08/20/2023 12:35:10 PM,AirQualityUnit02,16,486,55,40,30,44.7,24.3
08/20/2023 12:37:17 PM,AirQualityUnit02,17,479,55,40,30,45.1,24.2
08/20/2023 12:39:21 PM,AirQualityUnit02,18,470,21,20,12,45.4,24.2
08/20/2023 12:43:26 PM,AirQualityUnit02,20,481,11,10,7,0,0
08/20/2023 12:45:31 PM,AirQualityUnit02,21,492,14,10,6,45.1,24.1
08/20/2023 12:47:37 PM,AirQualityUnit02,22,500,9,8,5,44.6,24.1
08/20/2023 12:49:42 PM,AirQualityUnit02,23,484,9,8,5,44.3,24.1
08/20/2023 12:51:47 PM,AirQualityUnit02,24,468,17,12,8,44.6,24.1
08/20/2023 12:54:04 PM,AirQualityUnit02,25,450,21,13,7,44.8,24.1
08/20/2023 12:55:59 PM,AirQualityUnit02,26,463,21,13,7,44.9,24.2
08/20/2023 12:58:06 PM,AirQualityUnit02,27,484,11,11,7,45.1,24.2
